CAR_ID,品牌系列,主/副驾驶座安全气囊,前/后排侧气囊,前/后排头部气囊(气帘),膝部气囊,前排中间气囊,被动行人保护,后排正向安全气囊,缺气保用轮胎,后排中央安全气囊,副驾驶座垫式气囊
64092,冠道,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64097,冠道,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64096,冠道,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64095,冠道,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
65361,本田XR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64446,本田XR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64445,本田XR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64444,本田XR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64447,本田XR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69196,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
63511,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63510,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69197,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63514,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63512,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63513,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69198,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69203,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69200,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69201,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63509,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69199,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69202,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63497,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
54076,本田UR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
58208,本田HR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
58207,本田HR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62493,本田HR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62490,本田HR-V,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62492,本田HR-V,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62494,本田HR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
58209,本田HR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
67567,本田HR-V,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
60968,本田HR-V,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
63162,雅阁新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
66585,雅阁新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
61278,雅阁新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
63163,雅阁新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
72619,广汽Honda P7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",(标配),,,,,
71067,广汽Honda P7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",(标配),,,,,
67766,广汽Honda P7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",(标配),,,,,
69876,缤智,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
58214,缤智,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
58212,缤智,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61952,缤智,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
58213,缤智,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63257,凌派,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
63260,凌派,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
63259,凌派,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63258,凌派,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
63255,凌派,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
63256,凌派,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67767,东风本田S7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",(标配),,,,,
71976,东风本田S7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",(标配),,,,,
61017,思域(进口),主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
59442,本田CR-V新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
59426,本田CR-V新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
59443,本田CR-V新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
61233,LIFE,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61230,LIFE,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61232,LIFE,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61231,LIFE,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56263,享域,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
56261,享域,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56245,享域,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56264,享域,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56262,享域,主(标配) / 副(标配),,,,,,,,,
56266,享域,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56265,享域,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56243,享域,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60089,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
61681,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
59200,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
56936,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
57092,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62515,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
61680,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
60088,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
59188,ZR-V 致在,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
70327,皓影新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
70329,皓影新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
70328,皓影新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
66474,e:NP2 极湃2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
63681,英仕派新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
61886,英仕派新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
53666,本田e:NS1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56138,本田e:NS1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56791,本田e:NS1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56565,本田e:NS1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
57030,e:NP1 极湃1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
57412,e:NP1 极湃1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
57414,e:NP1 极湃1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
57415,e:NP1 极湃1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68032,猎光e:NS2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
68031,猎光e:NS2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
68033,猎光e:NS2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66473,猎光e:NS2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
62661,Cayenne,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68389,Cayenne,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68388,Cayenne,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62548,Cayenne,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
62549,Cayenne,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68387,Cayenne,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
56905,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
64337,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
56897,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
59231,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
56901,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56909,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
69214,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
59232,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56908,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56899,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
59230,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
66024,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56907,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
66023,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56904,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56902,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
56906,Panamera,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
62370,Macan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
62371,Macan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
62372,Macan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
62369,Macan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
72222,Macan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
68308,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
70029,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
68523,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
68526,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57794,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
60599,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57799,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57793,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
68522,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57800,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
70415,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
63210,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57797,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57801,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
60167,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
70553,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
69490,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57792,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57798,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
68527,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57796,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57802,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
68524,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57795,保时捷911,,,,,,,,,,
68520,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
57803,保时捷911,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56840,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56845,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56847,保时捷718,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
56842,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
53803,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56844,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56843,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
63018,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56841,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56848,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
56846,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
60397,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
60396,保时捷718,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后-,,,,,,,
67097,Taycan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
66694,Taycan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
66696,Taycan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
67096,Taycan,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,,,,,
