CAR_ID,品牌系列,巡航系统,辅助驾驶等级,卫星导航系统,导航路况信息显示,地图品牌,AR实景导航,并线辅助,车道保持辅助系统,车道居中保持,道路交通标识识别,自动泊车入位,自动变道辅助,匝道自动驶出(入),自动驾驶辅助路段,遥控泊车,方向盘离手检测,倒车车侧预警系统,记忆泊车,高精地图,循迹倒车,信号灯识别,起步提醒,辅助驾驶系统,代客泊车,夜视系统,远程召唤
66639,奥迪RS 6,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(选配),(选配),,(选配),(标配),,,,,,(选配),,,,,,,,(选配),
66009,奥迪S5,(标配)自适应巡航,(标配)L2,(标配),(标配),,,(选配),(标配),(标配),,(标配),,,,,,(选配),,,,,,,,,
66010,奥迪S5,(标配)自适应巡航,(标配)L2,(标配),(标配),,,(选配),(标配),(标配),,(标配),,,,,,(选配),,,,,,,,,
66008,奥迪S5,(标配)自适应巡航,(标配)L2,(标配),(标配),,,(选配),(标配),(标配),,(标配),,,,,,(选配),,,,,,,,,
66276,奥迪RS 4,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66275,奥迪RS 4,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66274,奥迪RS 4,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
71606,奥迪RS Q8,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),,(标配),,,,,,(标配),,,,,,,,,
55117,奥迪RS Q8,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(标配),(选配),(选配),(选配),(标配),,,,,,(标配),,,,,,,,(选配),
66268,奥迪RS 5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66267,奥迪RS 5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66269,奥迪RS 5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66270,奥迪RS 5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66271,奥迪RS 5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
66272,奥迪RS 5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),,,(选配),,,,,,(标配),,,,,,,,,
63435,奥迪SQ5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),(选配),,(标配),,,,,,(标配),,,,,,,,,
66921,奥迪SQ5,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),(选配),,(标配),,,,,,(标配),,,,,,,,,
64048,奥迪S8,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,,,(标配),
70491,奥迪S8,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,,,(标配),
63981,奥迪Q3 Sportback,(选配)定速巡航,,(选配),(选配),"(选配)高德,(选配)百度",,,,,,(选配),,,,,,,,,,,,,,,
63979,奥迪Q3 Sportback,(标配)自适应巡航,(选配)L2,(选配),(选配),"(选配)高德,(选配)百度",,(选配),(选配),,,(选配),,,,,,,,,,,,,,,
63982,奥迪Q3 Sportback,(标配)自适应巡航,(选配)L2,(选配),(选配),"(选配)高德,(选配)百度",,(选配),(选配),,,(选配),,,,,,,,,,,,,,,
63975,奥迪Q3 Sportback,(标配)自适应巡航,(选配)L2,(选配),(选配),"(选配)高德,(选配)百度",,(选配),(选配),,,(选配),,,,,,,,,,,,,,,
63980,奥迪Q3 Sportback,(标配)自适应巡航,(选配)L2,(选配),(选配),"(选配)高德,(选配)百度",,(选配),(选配),,,(标配),,,,,,,,,,,,,,,
63692,奥迪e-tron GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),(标配),,,,,,,,,,,,,,(选配),
65368,奥迪SQ7,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,,,,
68828,奥迪SQ7,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,,,(选配),
67100,奥迪S6,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(标配),(标配),(选配),(标配),,,,,,(选配),,,,,,,,(选配),
61540,奥迪S6,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(标配),(标配),(选配),(标配),,,,,,(选配),,,,,,,,(选配),
57861,奥迪S7,(标配)全速自适应巡航,,(标配),(标配),,,,,,(选配),(标配),,,,,,,,,,,,,,(标配),
65820,奥迪S7,(标配)全速自适应巡航,,(标配),(标配),,,,,,(选配),(标配),,,,,,,,,,,,,,(标配),
65055,奥迪S7,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(选配),(标配),,,,,,,,,,,,,,(标配),
55144,奥迪Q2L e-tron,"(选配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),,,(选配),,,,,,(选配),,,,,,,,,
60410,奥迪RS e-tron GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,,,(选配),
59025,奥迪SQ5 Sportback,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),(选配),,(标配),,,,,,(标配),,,,,,,,,
67867,奥迪SQ5 Sportback,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(选配),(选配),,(标配),,,,,,(标配),,,,,,,,,
72191,雅阁,,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
70027,雅阁,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
70014,雅阁,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,(选配),(选配),(选配)高速路段,,,(标配),,(选配),,,,"(标配)Honda SENSING,(选配)Honda SENSING 360+",,,
72256,雅阁,,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
70028,雅阁,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
70026,雅阁,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,(选配),(选配),(选配)高速路段,,,(标配),,,,,,"(标配)Honda SENSING,(选配)Honda SENSING 360+",,,
72124,雅阁,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),,(标配),(标配),(标配)高速路段,,,(标配),,(标配),,,,(标配)Honda SENSING 360+,,,
71939,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
63479,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71936,本田CR-V,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
63480,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
67569,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
61271,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71938,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71942,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71937,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71941,本田CR-V,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
71940,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
67568,本田CR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,(标配),,,,,(标配),,,,,,(标配)Honda SENSING,,,
60767,思域,,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
59054,思域,,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
58217,思域,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
53177,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
59067,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
72008,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71955,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
53219,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
72011,思域,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
53268,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
69138,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
53266,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
59069,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
58216,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
72009,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
59068,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71954,思域,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
61020,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
53267,思域,(标配)自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
57610,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
56676,思域,,,,,,,,,,,,,,,,,,,,,,,,,,
62373,思域,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
57576,思域,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
53265,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
57577,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
69140,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
72010,思域,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
63458,奥德赛,,,,,,,,,,,,,,,,,,,,,,,,,,
63455,奥德赛,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63453,奥德赛,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63457,奥德赛,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63454,奥德赛,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),(标配),,,,,,,,,,,,(标配)Honda SENSING,,,
63459,奥德赛,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63456,奥德赛,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
70326,皓影,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
70317,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
70319,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
70322,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
70325,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),,(标配),,,,,(标配),,,,,,(标配)Honda SENSING,,,
70324,皓影,(标配)定速巡航,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
70323,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
70321,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
70320,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
70318,皓影,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),,(标配),,,,,(标配),,,,,,(标配)Honda SENSING,,,
63833,艾力绅,,,,,,,,,,,,,,,,,,,,,,,,,,
63832,艾力绅,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63830,艾力绅,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63831,艾力绅,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Honda SENSING,,,
58225,型格,,,(标配),(标配),(标配)百度,,,,,,,,,,,,,,,,,,,,,
60060,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
62353,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
65960,型格,,,(标配),(标配),(标配)百度,,,,,,,,,,,,,,,,,,,,,
60057,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
61495,型格,,,(标配),(标配),(标配)百度,,,,,,,,,,,,,,,,,,,,,
60062,型格,(标配)自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,,(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
72192,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
72258,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
72259,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
62348,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
62347,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
58226,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
62352,型格,,,,,,,,,,,,,,,,,,,,,,,,,,
72260,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
60058,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
72123,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
62350,型格,,,,,,,,,,,,,,,,,,,,,,,,,,
58227,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
62351,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
72261,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
72122,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
60061,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
62346,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
62349,型格,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71217,英仕派,,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
71216,英仕派,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
71218,英仕派,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,(选配),(选配),(选配)高速路段,,,(标配),,,,,,"(标配)Honda SENSING,(选配)Honda SENSING 360+",,,
62889,飞度,,,,,,,,,,,,,,,,,,,,,,,,,,
65959,飞度,,,,,,,,,,,,,,,,,,,,,,,,,,
62474,飞度,,,,,,,,,,,,,,,,,,,,,,,,,,
62888,飞度,(标配)自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Honda SENSING,,,
62887,飞度,,,,,,,,,,,,,,,,,,,,,,,,,,
62890,飞度,(标配)自适应巡航,(标配)L2,,,,,,(标配),(标配),,,,,,,,,,,,,,(标配)Honda SENSING,,,
64098,冠道,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
64093,冠道,(标配)定速巡航,,,,,,,,,,,,,,,,,,,,,,,,,
64094,冠道,(标配)定速巡航,,,,,,,,,,,,,,,,,,,,,,,,,
63965,冠道,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
64092,冠道,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
64097,冠道,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
64096,冠道,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Honda SENSING,,,
64095,冠道,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),(标配),,,,,,(标配),,,,,,(标配)Honda SENSING,,,
65361,本田XR-V,,,,,,,,,,,,,,,,,,,,,,,,,,
64446,本田XR-V,,,(标配),(标配),,,,,,,,,,,,,,,,,,,,,,
64445,本田XR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
64444,本田XR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
64447,本田XR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)Honda SENSING,,,
69196,本田UR-V,(标配)定速巡航,,,,,,,,,,,,,,,,,,,,,,,,,
63511,本田UR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
63510,本田UR-V,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,,(标配),(标配),(标配),,,,,,,,,,,,,(标配)Honda SENSING,,,
