CAR_ID,品牌系列,前制动器类型,后制动器类型,驻车制动类型,前轮胎规格,后轮胎规格,备胎规格,备胎放置方式
63509,本田UR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)非全尺寸,
69199,本田UR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)非全尺寸,
69202,本田UR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)非全尺寸,
63497,本田UR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)非全尺寸,
54076,本田UR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/55 R19,(标配)245/55 R19,(标配)非全尺寸,
58208,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
58207,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)无,
62493,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)无,
62490,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
62492,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
62494,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
58209,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
67567,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
60968,本田HR-V,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
63162,雅阁新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R18,(标配)235/45 R18,(标配)无,
66585,雅阁新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R18,(标配)235/45 R18,(标配)无,
61278,雅阁新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R18,(标配)235/45 R18,(标配)无,
63163,雅阁新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R18,(标配)235/45 R18,(标配)无,
72619,广汽Honda P7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)265/55 R19,(选配)265/45 R21","(标配)265/55 R19,(选配)265/45 R21",,
71067,广汽Honda P7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/55 R19,(标配)265/55 R19,,
67766,广汽Honda P7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,,
69876,缤智,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
58214,缤智,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
58212,缤智,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
61952,缤智,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
58213,缤智,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)非全尺寸,
63257,凌派,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
63260,凌派,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
63259,凌派,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
63258,凌派,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
63255,凌派,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
63256,凌派,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/50 R17,(标配)215/50 R17,(标配)非全尺寸,
67767,东风本田S7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/55 R19,(标配)265/55 R19,,
71976,东风本田S7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,,
61017,思域(进口),(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)265/30 R19,(标配)265/30 R19,(标配)补胎工具,
59442,本田CR-V新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
59426,本田CR-V新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)补胎工具,
59443,本田CR-V新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,(标配)补胎工具,
61233,LIFE,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/55 R16,(标配)185/55 R16,(标配)非全尺寸,
61230,LIFE,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/55 R16,(标配)185/55 R16,(标配)非全尺寸,
61232,LIFE,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/60 R16,(标配)185/60 R16,(标配)非全尺寸,
61231,LIFE,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/60 R16,(标配)185/60 R16,(标配)非全尺寸,
56263,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
56261,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
56245,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
56264,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
56262,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
56266,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R16,(标配)215/55 R16,(标配)非全尺寸,
56265,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/50 R17,(标配)215/50 R17,(标配)非全尺寸,
56243,享域,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/50 R17,(标配)215/50 R17,(标配)非全尺寸,
60089,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)无,
61681,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)无,
59200,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
56936,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
57092,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
62515,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
61680,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)非全尺寸,
60088,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
59188,ZR-V 致在,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)非全尺寸,
70327,皓影新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,,
70329,皓影新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,,
70328,皓影新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,,
66474,e:NP2 极湃2,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)无,
63681,英仕派新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R18,(标配)235/45 R18,(标配)无,
61886,英仕派新能源,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R18,(标配)235/45 R18,(标配)无,
53666,本田e:NS1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)补胎工具,
56138,本田e:NS1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
56791,本田e:NS1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
56565,本田e:NS1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
57030,e:NP1 极湃1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/60 R17,(标配)215/60 R17,(标配)补胎工具,
57412,e:NP1 极湃1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
57414,e:NP1 极湃1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
57415,e:NP1 极湃1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
68032,猎光e:NS2,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
68031,猎光e:NS2,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
68033,猎光e:NS2,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
66473,猎光e:NS2,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)补胎工具,
62661,Cayenne,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/55 ZR20,(标配)295/45 ZR20,(选配)全尺寸,
68389,Cayenne,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R20,(标配)305/40 R20,(选配)全尺寸,
68388,Cayenne,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)285/40 R22,(标配)315/35 R22,(标配)全尺寸,
62548,Cayenne,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/55 ZR20,(标配)295/45 ZR20,(选配)全尺寸,
62549,Cayenne,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R20,(标配)305/40 R20,(选配)全尺寸,
68387,Cayenne,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)285/40 R22,(标配)315/35 R22,(标配)全尺寸,
56905,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)265/45 R19,(选配)275/35 R21","(标配)295/40 R19,(选配)325/30 R21","(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
64337,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)265/45 R19,(选配)275/35 R21","(标配)295/40 R19,(选配)325/30 R21","(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
56897,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)265/45 R19,(选配)275/35 R21","(标配)295/40 R19,(选配)325/30 R21","(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
59231,Panamera,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)275/35 R21,(标配)325/30 R21,"(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
56901,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
56909,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/35 R21,(标配)315/30 R21,(标配)无,
69214,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
59232,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/35 R21,(标配)315/30 R21,(标配)无,
56908,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
56899,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
59230,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/35 R21,(标配)315/30 R21,(标配)无,
66024,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
56907,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
66023,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R19,(标配)295/40 R19,(标配)无,
56904,Panamera,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R20,(标配)315/35 R20,(标配)无,
56902,Panamera,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)275/35 R21,(标配)325/30 R21,(标配)无,
56906,Panamera,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)275/35 R21,(标配)325/30 R21,(标配)无,
62370,Macan,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R20,(标配)295/40 R20,(标配)非全尺寸,
62371,Macan,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R19,(标配)255/50 R19,(标配)非全尺寸,
62372,Macan,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R20,(标配)295/40 R20,(标配)非全尺寸,
62369,Macan,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R20,(标配)295/40 R20,(标配)非全尺寸,
72222,Macan,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/40 R21,(标配)295/35 R21,(标配)非全尺寸,
68308,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,"(标配)无,(选配)补胎工具",
70029,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,"(标配)无,(选配)补胎工具",
68523,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,"(标配)无,(选配)补胎工具",
68526,保时捷911,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,"(标配)无,(选配)补胎工具",
57794,保时捷911,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,"(标配)无,(选配)补胎工具",
60599,保时捷911,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,"(标配)无,(选配)补胎工具",
57799,保时捷911,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,"(标配)无,(选配)补胎工具",
57793,保时捷911,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,"(标配)无,(选配)补胎工具",
68522,保时捷911,"(标配)通风盘式,(选配)碳纤通风盘式","(标配)通风盘式,(选配)碳纤通风盘式",(标配)电子驻车,(标配)255/35 R20,(标配)315/30 R21,"(标配)无,(选配)补胎工具",
57800,保时捷911,"(标配)通风盘式,(选配)碳纤通风盘式","(标配)通风盘式,(选配)碳纤通风盘式",(标配)电子驻车,(标配)255/35 R20,(标配)315/30 R21,"(标配)无,(选配)补胎工具",
70415,保时捷911,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)255/35 R20,(标配)315/30 R21,"(标配)无,(选配)补胎工具",
63210,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,(标配)无,
57797,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,(标配)无,
57801,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,(标配)无,
60167,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,(标配)无,
70553,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,(标配)无,
69490,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/40 R19,(标配)295/35 R20,(标配)无,
57792,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,(标配)无,
57798,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,(标配)无,
68527,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,(标配)无,
57796,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,(标配)无,
57802,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)305/30 R21,(标配)无,
68524,保时捷911,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R19,(标配)295/40 R20,(标配)无,
57795,保时捷911,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",,(标配)275/35 R20,(标配)335/30 R21,,
68520,保时捷911,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)255/35 R20,(标配)315/30 R21,(标配)无,
57803,保时捷911,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,(标配)255/35 R20,(标配)315/30 R21,(标配)无,
56840,保时捷718,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/35 R20,(标配)265/35 R20,(标配)无,
56845,保时捷718,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/35 R20,(标配)265/35 R20,(标配)无,
56847,保时捷718,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/35 R20,(标配)295/30 R20,(标配)无,
56842,保时捷718,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/45 R18,(标配)265/45 R18,(标配)无,
53803,保时捷718,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/45 R18,(标配)265/45 R18,(标配)无,
