CAR_ID,品牌系列,驾驶模式切换,发动机启停技术,自动驻车,上坡辅助,陡坡缓降,可变悬架功能,可变转向比,能量回收系统,空气悬架,整体主动转向系统,魔毯智能悬架,单踏板模式,电磁感应悬架
69008,奥迪Q5L Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),,,,,,,,
66263,奥迪RS 7,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),,(标配),,,,
66265,奥迪RS 6,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,(标配),,,(标配),,,
66639,奥迪RS 6,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),,(标配),,,,
66009,奥迪S5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(选配),,,,,,
66010,奥迪S5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(选配),,,,,,
66008,奥迪S5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(选配),,,,,,
66276,奥迪RS 4,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66275,奥迪RS 4,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66274,奥迪RS 4,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
71606,奥迪RS Q8,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(标配),,,
55117,奥迪RS Q8,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),,,,
66268,奥迪RS 5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66267,奥迪RS 5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66269,奥迪RS 5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66270,奥迪RS 5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66271,奥迪RS 5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
66272,奥迪RS 5,"(标配)运动,(标配)标准/舒适",(标配),(标配),(标配),,(选配)悬架软硬调节,(标配),,,,,,
63435,奥迪SQ5,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",(选配),,(标配),,,,
66921,奥迪SQ5,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",(选配),,(标配),,,,
64048,奥迪S8,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(标配),,,
70491,奥迪S8,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(标配),,,
63981,奥迪Q3 Sportback,(标配)运动,(标配),(标配),(标配),,,,,,,,,
63979,奥迪Q3 Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
63982,奥迪Q3 Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
63975,奥迪Q3 Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),(标配),,,,,,,,
63980,奥迪Q3 Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),(标配),,,,,,,,
63692,奥迪e-tron GT,"(标配)运动,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",,,(标配),(选配),,,
65368,奥迪SQ7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",,,(标配),(标配),,,
68828,奥迪SQ7,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(标配)悬架高低调节",,,(标配),(标配),,,
67100,奥迪S6,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(选配),,,
61540,奥迪S6,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(选配),,,
57861,奥迪S7,"(标配)运动,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(选配),,,
65820,奥迪S7,"(标配)运动,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(选配),,,
65055,奥迪S7,"(标配)运动,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",(标配),(标配),(标配),(选配),,,
55144,奥迪Q2L e-tron,"(选配)经济,(标配)标准/舒适",,(标配),(标配),,,,(标配),,,,,
60410,奥迪RS e-tron GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,"(标配)悬架软硬调节,(标配)悬架高低调节",,(标配),(标配),(标配),,,
59025,奥迪SQ5 Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(选配)悬架高低调节",(选配),(标配),(选配),,,,
67867,奥迪SQ5 Sportback,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)自定义/个性化",(标配),(标配),(标配),(标配),"(标配)悬架软硬调节,(选配)悬架高低调节",(选配),(标配),(选配),,,,
72191,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
70027,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
70014,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72256,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
70028,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
70026,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72124,雅阁,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
71939,本田CR-V,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
63479,本田CR-V,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
71936,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
63480,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
67569,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
61271,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
71938,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
71942,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
71937,本田CR-V,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
71941,本田CR-V,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
71940,本田CR-V,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
67568,本田CR-V,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
60767,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
59054,思域,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
58217,思域,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
53177,思域,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
59067,思域,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
72008,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
71955,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
53219,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72011,思域,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
53268,思域,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
69138,思域,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
53266,思域,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
59069,思域,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
58216,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72009,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
59068,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
71954,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
61020,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
53267,思域,(标配)经济,(标配),(标配),(标配),,,(标配),,,,,,
57610,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
56676,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
62373,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
57576,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
53265,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
57577,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
69140,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72010,思域,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
63458,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63455,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63453,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63457,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63454,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63459,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63456,奥德赛,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
70326,皓影,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
70317,皓影,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
70319,皓影,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
70322,皓影,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
70325,皓影,"(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),,(标配),,,,,,
70324,皓影,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
70323,皓影,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
70321,皓影,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
70320,皓影,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
70318,皓影,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,(标配),(标配),,,,,
63833,艾力绅,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63832,艾力绅,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63830,艾力绅,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
63831,艾力绅,"(标配)运动,(标配)经济",,(标配),(标配),,,,(标配),,,,,
58225,型格,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
60060,型格,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
62353,型格,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",,(标配),(标配),,,(标配),(标配),,,,,
65960,型格,"(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),,,,,,
60057,型格,"(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),,,,,,
61495,型格,"(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),,,,,,
60062,型格,"(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),,,,,,
72192,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72258,型格,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
72259,型格,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
62348,型格,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),(标配),,,,,
62347,型格,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),,,,,,
58226,型格,"(标配)运动,(标配)经济,(标配)标准/舒适",,(标配),(标配),,,(标配),,,,,,
62352,型格,"(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,(标配),,,,,,
72260,型格,"(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,(标配),,,,,,
60058,型格,"(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,(标配),,,,,,
72123,型格,"(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),,,(标配),,,,,,
62350,型格,(标配)经济,(标配),(标配),(标配),,,(标配),,,,,,
58227,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
62351,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72261,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
72122,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
60061,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
62346,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
62349,型格,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
71217,英仕派,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
71216,英仕派,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
71218,英仕派,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,(标配),,,,,,
62889,飞度,"(标配)运动,(标配)经济",,,(标配),,,,,,,,,
65959,飞度,"(标配)运动,(标配)经济",,,(标配),,,,,,,,,
62474,飞度,"(标配)运动,(标配)经济",,,(标配),,,,,,,,,
62888,飞度,"(标配)运动,(标配)经济",,,(标配),,,,,,,,,
62887,飞度,"(标配)运动,(标配)经济",,,(标配),,,,,,,,,
62890,飞度,"(标配)运动,(标配)经济",,,(标配),,,,,,,,,
64098,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),(标配),,(标配),,,,,,
64093,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),(标配),,(标配),,,,,,
64094,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),(标配)悬架软硬调节,(标配),,,,,,
63965,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适",(标配),(标配),(标配),(标配),,(标配),,,,,,
64092,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),(标配)悬架软硬调节,(标配),,,,,,
64097,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),(标配)悬架软硬调节,(标配),,,,,,
64096,冠道,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",(标配),(标配),(标配),(标配),(标配)悬架软硬调节,(标配),,,,,,
