CAR_ID,品牌系列,天窗类型,前/后电动车窗,车窗一键升降功能,车窗防夹手功能,侧窗多层隔音玻璃,后风挡遮阳帘,后排侧窗遮阳帘,车内化妆镜,后雨刷,感应雨刷功能,后排侧隐私玻璃,可加热喷水嘴,星空天窗,光感天幕
63974,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63985,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63983,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63986,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63984,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63988,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63989,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63987,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
63724,奥迪Q3,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
64926,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(选配)后排",,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
66295,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64920,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(选配)后排",,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
64916,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64915,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(选配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
64925,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
66294,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(选配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
64913,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64919,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
64918,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
64922,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64917,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64914,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64921,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64927,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
65914,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64923,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64928,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
64924,奥迪Q6,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70824,奥迪A7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
70823,奥迪A7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
65818,奥迪A7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
65819,奥迪A7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
65855,奥迪A7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
70825,奥迪A7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
66015,奥迪A5(进口),(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66014,奥迪A5(进口),(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66013,奥迪A5(进口),(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66011,奥迪A5(进口),(标配)电动天窗,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66012,奥迪A5(进口),,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71277,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
70132,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
71275,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
70131,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
71276,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
71274,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
71273,奥迪Q2L,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
69018,奥迪Q8,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(选配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
64630,奥迪Q8,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)全车,,(选配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
69019,奥迪Q8,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)全车,,(选配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
69020,奥迪Q8,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
64252,奥迪S4,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
64253,奥迪S4,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
65951,奥迪A4(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
65961,奥迪A4(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
62273,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),(选配),,
62272,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),(选配),,
62271,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,(选配),,
68572,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,(选配),,
62270,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),(选配),,
62267,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),(选配),,
68571,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
62274,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
62268,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
62269,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),(选配),,
62278,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),(选配),,
62277,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62276,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62275,奥迪Q5 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
65049,奥迪Q4 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
65051,奥迪Q4 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
65050,奥迪Q4 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
65047,奥迪Q4 e-tron,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
69007,奥迪Q5L Sportback,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
65465,奥迪Q5L Sportback,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
65467,奥迪Q5L Sportback,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
65466,奥迪Q5L Sportback,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
71978,奥迪Q5L Sportback,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
69008,奥迪Q5L Sportback,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
66263,奥迪RS 7,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
66265,奥迪RS 6,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
66639,奥迪RS 6,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,(选配),,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
66009,奥迪S5,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66010,奥迪S5,(标配)电动天窗,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66008,奥迪S5,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66276,奥迪RS 4,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)前排,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
66275,奥迪RS 4,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)前排,,(选配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
