CAR_ID,品牌系列,方向盘材质,方向盘位置调节,换挡形式,多功能方向盘,方向盘换挡,方向盘加热,方向盘记忆,行车电脑显示屏幕,全液晶仪表盘,液晶仪表尺寸,HUD抬头数字显示,内后视镜功能,ETC装置,AR-HUD增强现实抬头显示,HUD抬头尺寸,仪表盘屏幕材质,仪表盘屏幕分辨率（px）
70327,皓影新能源,(标配)塑料,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.2英寸,,(标配)自动防眩目,(标配),,,,
70329,皓影新能源,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.2英寸,(标配),(标配)自动防眩目,(标配),,,,
70328,皓影新能源,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.2英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
66474,e:NP2 极湃2,(标配)皮质,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,(选配),,(标配)彩色,(标配),(标配)9.4英寸,(标配),"(标配)手动防眩目,(选配)流媒体后视镜",(标配),,(标配)11.5英寸,,
63681,英仕派新能源,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.2英寸,(标配),(标配)手动防眩目,(标配),,,,
61886,英仕派新能源,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.2英寸,(标配),"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
53666,本田e:NS1,(标配)塑料,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(标配),,,,
56138,本田e:NS1,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(标配),,,,
56791,本田e:NS1,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
56565,本田e:NS1,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
57030,e:NP1 极湃1,(标配)塑料,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(标配),,,,
57412,e:NP1 极湃1,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(标配),,,,
57414,e:NP1 极湃1,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
57415,e:NP1 极湃1,(标配)真皮,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,"(标配)自动防眩目,(标配)流媒体后视镜",(标配),,,,
68032,猎光e:NS2,(标配)皮质,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)9.4英寸,(标配),(标配)手动防眩目,(标配),,(标配)11.5英寸,,
68031,猎光e:NS2,(标配)皮质,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,,,(标配)彩色,(标配),(标配)9.4英寸,(标配),"(标配)自动防眩目,(标配)多媒体后视镜",(标配),,(标配)11.5英寸,,
68033,猎光e:NS2,(标配)皮质,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)9.4英寸,(标配),(标配)手动防眩目,(标配),,(标配)11.5英寸,,
66473,猎光e:NS2,(标配)皮质,(标配)手动上下+前后调节,(标配)按键式换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)9.4英寸,(标配),"(标配)自动防眩目,(标配)多媒体后视镜",(标配),,(标配)11.5英寸,,
62661,Cayenne,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.6英寸,(选配),(标配)自动防眩目,(选配),,,,
68389,Cayenne,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,(标配),(标配)12.6英寸,(选配),(标配)自动防眩目,(选配),,,,
68388,Cayenne,"(标配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,(选配),(标配)自动防眩目,(选配),,,,
62548,Cayenne,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.6英寸,(选配),(标配)自动防眩目,(选配),,,,
62549,Cayenne,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,(标配),(标配)12.6英寸,(选配),(标配)自动防眩目,(选配),,,,
68387,Cayenne,"(标配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,(选配),(标配)自动防眩目,(选配),,,,
56905,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),,(选配),(标配)自动防眩目,(选配),,,,
64337,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),,(选配),(标配)自动防眩目,(选配),,,,
56897,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),,(选配),(标配)自动防眩目,(选配),,,,
59231,Panamera,"(选配)真皮,(标配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),,(标配),(标配)自动防眩目,(选配),,,,
56901,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
56909,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
69214,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
59232,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
56908,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
56899,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
59230,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
66024,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
56907,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
66023,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
56904,Panamera,"(标配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(选配),(标配)自动防眩目,,,,,
56902,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(标配),(标配)自动防眩目,,,,,
56906,Panamera,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,,(标配),(标配)自动防眩目,,,,,
62370,Macan,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),(选配),(标配),(标配)彩色,,(标配)4.8英寸,,(标配)自动防眩目,(选配),,,,
62371,Macan,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)机械挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,,(标配)4.8英寸,,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
62372,Macan,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)机械挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,,(标配)4.8英寸,,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
62369,Macan,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)机械挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,,(标配)4.8英寸,,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
72222,Macan,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/真皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)机械挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,,(标配)4.8英寸,,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
68308,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
70029,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
68523,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
68526,保时捷911,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
57794,保时捷911,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
60599,保时捷911,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
57799,保时捷911,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
57793,保时捷911,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
68522,保时捷911,"(选配)真皮,(标配)Alcantara/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
57800,保时捷911,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)12.6英寸,,(标配)自动防眩目,(选配),,,,
70415,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
63210,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57797,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57801,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
60167,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
70553,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,(选配),,,,
69490,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57792,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57798,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
68527,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57796,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57802,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
68524,保时捷911,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),,(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,(选配),,,,
57795,保时捷911,,,,,,,,,,,,,,,,,
68520,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
57803,保时捷911,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)电动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),(标配),(标配)彩色,,(标配)双7英寸,,(标配)自动防眩目,,,,,
56840,保时捷718,"(标配)真皮,(选配)Alcantara/翻毛皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子挡把换挡,(标配),(标配),(标配),(选配),(标配)彩色,,(标配)4.6英寸,,(标配)自动防眩目,,,,,
