CAR_ID,品牌系列,驱动方式,四驱形式,中央差速器结构,前悬架类型,后悬架类型,助力类型,车体结构
61681,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
59200,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56936,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57092,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62515,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
61680,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
60088,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
59188,ZR-V 致在,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70327,皓影新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70329,皓影新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70328,皓影新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66474,e:NP2 极湃2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
63681,英仕派新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
61886,英仕派新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
53666,本田e:NS1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
56138,本田e:NS1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
56791,本田e:NS1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
56565,本田e:NS1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
57030,e:NP1 极湃1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
57412,e:NP1 极湃1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
57414,e:NP1 极湃1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
57415,e:NP1 极湃1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
68032,猎光e:NS2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
68031,猎光e:NS2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
68033,猎光e:NS2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
66473,猎光e:NS2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
62661,Cayenne,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68389,Cayenne,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68388,Cayenne,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62548,Cayenne,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62549,Cayenne,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68387,Cayenne,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56905,Panamera,(标配)前置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
64337,Panamera,(标配)前置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56897,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
59231,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56901,Panamera,(标配)前置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56909,Panamera,(标配)前置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69214,Panamera,(标配)前置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
59232,Panamera,(标配)前置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56908,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56899,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
59230,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66024,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56907,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66023,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56904,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56902,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56906,Panamera,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62370,Macan,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62371,Macan,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62372,Macan,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
62369,Macan,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
72222,Macan,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68308,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70029,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68523,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68526,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57794,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
60599,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57799,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57793,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68522,保时捷911,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57800,保时捷911,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70415,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
63210,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57797,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57801,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
60167,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70553,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69490,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57792,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57798,保时捷911,(标配)后置后驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68527,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57796,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57802,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68524,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57795,保时捷911,(标配)后置后驱,,,(标配)双叉臂独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68520,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
57803,保时捷911,(标配)后置四驱,(标配)全时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
56840,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56845,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56847,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56842,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
53803,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56844,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56843,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
63018,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56841,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56848,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
56846,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
60397,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
60396,保时捷718,(标配)中置后驱,,,(标配)麦弗逊式独立悬架,(标配)麦弗逊式独立悬架,(标配)电动助力,承载式
67097,Taycan,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66694,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66696,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67096,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70717,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66697,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67999,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66590,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67098,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67099,Taycan,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68381,Cayenne新能源,(标配)前置四驱,(标配)全时四驱,(标配)多片离合器,(标配)多连杆式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
