CAR_ID,品牌系列,外后视镜功能,电子外后视镜功能
64917,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
64914,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
64921,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
64927,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
65914,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
64923,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
64928,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
64924,奥迪Q6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
70824,奥迪A7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70823,奥迪A7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65818,奥迪A7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65819,奥迪A7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65855,奥迪A7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70825,奥迪A7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66015,奥迪A5(进口),"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66014,奥迪A5(进口),"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66013,奥迪A5(进口),"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66011,奥迪A5(进口),"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66012,奥迪A5(进口),"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71277,奥迪Q2L,"(标配)电动调节,(选配)电动折叠,(标配)后视镜加热,(选配)锁车自动折叠,(选配)自动防眩目",
70132,奥迪Q2L,"(标配)电动调节,(选配)电动折叠,(标配)后视镜加热,(选配)锁车自动折叠,(选配)自动防眩目",
71275,奥迪Q2L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
70131,奥迪Q2L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
71276,奥迪Q2L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
71274,奥迪Q2L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
71273,奥迪Q2L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
69018,奥迪Q8,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64630,奥迪Q8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69019,奥迪Q8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69020,奥迪Q8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64252,奥迪S4,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64253,奥迪S4,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65951,奥迪A4(进口),"(标配)电动调节,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(选配)自动防眩目",
65961,奥迪A4(进口),"(标配)电动调节,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(选配)自动防眩目",
62273,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
62272,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
62271,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠",
68572,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠",
62270,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠",
62267,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠",
68571,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
62274,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
62268,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
62269,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
62278,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
62277,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
62276,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
62275,奥迪Q5 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
65049,奥迪Q4 e-tron,"(标配)电动调节,(选配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(选配)锁车自动折叠,(选配)自动防眩目",
65051,奥迪Q4 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65050,奥迪Q4 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65047,奥迪Q4 e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69007,奥迪Q5L Sportback,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65465,奥迪Q5L Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65467,奥迪Q5L Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65466,奥迪Q5L Sportback,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71978,奥迪Q5L Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69008,奥迪Q5L Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66263,奥迪RS 7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66265,奥迪RS 6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66639,奥迪RS 6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66009,奥迪S5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66010,奥迪S5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66008,奥迪S5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66276,奥迪RS 4,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66275,奥迪RS 4,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66274,奥迪RS 4,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71606,奥迪RS Q8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
55117,奥迪RS Q8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66268,奥迪RS 5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66267,奥迪RS 5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66269,奥迪RS 5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66270,奥迪RS 5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66271,奥迪RS 5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66272,奥迪RS 5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
63435,奥迪SQ5,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66921,奥迪SQ5,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64048,奥迪S8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70491,奥迪S8,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
63981,奥迪Q3 Sportback,"(标配)电动调节,(选配)电动折叠,(标配)后视镜加热,(选配)锁车自动折叠,(选配)自动防眩目",
63979,奥迪Q3 Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
63982,奥迪Q3 Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
63975,奥迪Q3 Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
63980,奥迪Q3 Sportback,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
63692,奥迪e-tron GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65368,奥迪SQ7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68828,奥迪SQ7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
67100,奥迪S6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61540,奥迪S6,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
57861,奥迪S7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65820,奥迪S7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65055,奥迪S7,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
55144,奥迪Q2L e-tron,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(选配)自动防眩目",
60410,奥迪RS e-tron GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
59025,奥迪SQ5 Sportback,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
67867,奥迪SQ5 Sportback,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
