CAR_ID,品牌系列,发动机型号,排量_mL,排量_L,进气形式,发动机布局,气缸排列形式,气缸数_个,每缸气门数_个,配气机构,最大马力_Ps,最大功率_kW,最大功率转速_rpm,最大扭矩_N_m,最大扭矩转速_rpm,最大净功率_kW,能源类型,燃油标号,供油方式,缸盖材料,缸体材料,环保标准,最低燃油标号,压缩比,缸径_mm,行程_mm,发动机特有技术
63458,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63455,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63453,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63457,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63454,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63459,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63456,奥德赛,LFB11,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
70326,皓影,L15CK,1498,1.5,涡轮增压,横置,L,4,4,DOHC,193,142,6000,243,1800-5000,142,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
70317,皓影,L15CK,1498,1.5,涡轮增压,横置,L,4,4,DOHC,193,142,6000,243,1800-5000,142,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
70319,皓影,L15CK,1498,1.5,涡轮增压,横置,L,4,4,DOHC,193,142,6000,243,1800-5000,142,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
70322,皓影,L15CK,1498,1.5,涡轮增压,横置,L,4,4,DOHC,193,142,6000,243,1800-5000,142,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
70325,皓影,L15CK,1498,1.5,涡轮增压,横置,L,4,4,DOHC,193,142,6000,243,1800-5000,142,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
70324,皓影,LFB21,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
70323,皓影,LFB21,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
70321,皓影,LFB21,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
70320,皓影,LFB21,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
70318,皓影,LFB21,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
63833,艾力绅,LFB12,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63832,艾力绅,LFB12,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63830,艾力绅,LFB12,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63831,艾力绅,LFB12,1993,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6200,175,3500,107,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
58225,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
60060,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62353,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
65960,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
60057,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
61495,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
60062,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
72192,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
72258,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
72259,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62348,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62347,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
58226,型格,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62352,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
72260,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
60058,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
72123,型格,L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
62350,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
58227,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
62351,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
72261,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
72122,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
60061,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
62346,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
62349,型格,L15CN/L15C9,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1700-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
71217,英仕派,L15CL,1498,1.5,涡轮增压,横置,L,4,4,DOHC,192,141,6000,260,1700-5000,141,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.6,无,无,VTEC
71216,英仕派,L15CL,1498,1.5,涡轮增压,横置,L,4,4,DOHC,192,141,6000,260,1700-5000,141,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.6,无,无,VTEC
71218,英仕派,L15CL,1498,1.5,涡轮增压,横置,L,4,4,DOHC,192,141,6000,260,1700-5000,141,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.6,无,无,VTEC
62889,飞度,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
65959,飞度,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
62474,飞度,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
62888,飞度,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
62887,飞度,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
62890,飞度,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
64098,冠道,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-4500,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,i-VETC
64093,冠道,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-4500,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,i-VETC
64094,冠道,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,i-VETC
63965,冠道,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-4500,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,i-VETC
64092,冠道,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,i-VETC
64097,冠道,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,i-VETC
64096,冠道,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,i-VETC
64095,冠道,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,i-VETC
65361,本田XR-V,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,无
64446,本田XR-V,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,无
64445,本田XR-V,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,无
64444,本田XR-V,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,无
64447,本田XR-V,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,无
69196,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
63511,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
63510,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
69197,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
63514,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
63512,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
63513,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
69198,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
69203,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
69200,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
69201,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
63509,本田UR-V,L15CM,1498,1.5,涡轮增压,横置,L,4,4,DOHC,188,138,5600,243,2000-5000,138,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
69199,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
69202,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
63497,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
54076,本田UR-V,K20C7,1996,2.0,涡轮增压,横置,L,4,4,DOHC,261,192,6500,370,2250-3500,192,汽油,92号,直喷,铝合金,铝合金,国VI,无,9.8,无,无,VTEC
58208,本田HR-V,L15CG,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
58207,本田HR-V,LFB18,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62493,本田HR-V,LFB18,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62490,本田HR-V,LFB18,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62492,本田HR-V,LFB18,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
62494,本田HR-V,L15CG,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
58209,本田HR-V,L15CG,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
67567,本田HR-V,L15CG,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
60968,本田HR-V,L15CG,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC TURBO
63162,雅阁新能源,LFB19,1993,2.0,自然吸气,横置,L,4,4,DOHC,148,109,6100,182,4500,109,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
66585,雅阁新能源,LFB19,1993,2.0,自然吸气,横置,L,4,4,DOHC,148,109,6100,182,4500,109,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
61278,雅阁新能源,LFB19,1993,2.0,自然吸气,横置,L,4,4,DOHC,148,109,6100,182,4500,109,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
63163,雅阁新能源,LFB19,1993,2.0,自然吸气,横置,L,4,4,DOHC,148,109,6100,182,4500,109,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
69876,缤智,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
58214,缤智,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
58212,缤智,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
61952,缤智,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
58213,缤智,L15CC,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,无,无,i-VTEC
63257,凌派,P10A3,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,无
63260,凌派,P10A3,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,无
63259,凌派,P10A3,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,无
63258,凌派,LEB41,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63255,凌派,LEB41,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
63256,凌派,LEB41,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
61017,思域(进口),K20C1,1996,2.0,涡轮增压,横置,L,4,4,DOHC,300,221,无,420,无,221,汽油,95号,直喷,铝合金,铝合金,国VI,无,9.8,86,85.9,VTEC TURBO
59442,本田CR-V新能源,LFB16,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
59426,本田CR-V新能源,LFB16,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
59443,本田CR-V新能源,LFB16,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
61233,LIFE,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,i-VTEC
61230,LIFE,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,i-VTEC
61232,LIFE,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,i-VTEC
61231,LIFE,L15CE,1498,1.5,自然吸气,横置,L,4,4,DOHC,124,91,6600,145,4700,91,汽油,92号,直喷,铝合金,铝合金,国VI,无,11.5,73,89.5,i-VTEC
56263,享域,P10A5,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,VTEC
56261,享域,P10A5,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,VTEC
56245,享域,P10A5,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,VTEC
56264,享域,P10A5,988,1.0,涡轮增压,横置,L,3,4,DOHC,122,90,5500,173,2000-4500,90,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,无,无,VTEC
56262,享域,LEB42,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
56266,享域,LEB42,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
56265,享域,LEB42,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
56243,享域,LEB42,1498,1.5,自然吸气,横置,L,4,4,DOHC,109,80,6000,134,5000,80,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13.5,无,无,i-VTEC
60089,ZR-V 致在,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
61681,ZR-V 致在,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
59200,ZR-V 致在,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
56936,ZR-V 致在,LFB17,1993,2.0,自然吸气,横置,L,4,4,DOHC,143,105,6000,182,4500,105,油电混合,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,阿特金森循环
57092,ZR-V 致在,L15CD,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
62515,ZR-V 致在,L15CD,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
61680,ZR-V 致在,L15CD,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
60088,ZR-V 致在,L15CD,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
59188,ZR-V 致在,L15CD,1498,1.5,涡轮增压,横置,L,4,4,DOHC,182,134,6000,240,1800-4500,134,汽油,92号,直喷,铝合金,铝合金,国VI,无,10.3,无,无,VTEC
70327,皓影新能源,LFB20,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
70329,皓影新能源,LFB20,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
70328,皓影新能源,LFB20,1993,2.0,自然吸气,横置,L,4,4,DOHC,150,110,6100,183,4500,110,插电式混合动力,92号,直喷,铝合金,铝合金,国VI,无,13.9,无,无,i-VTEC
