CAR_ID,品牌系列,座椅材质,主座椅调节方式,副座椅调节方式,主_副驾驶座电动调节,前排座椅功能,电动座椅记忆功能,副驾驶位后排可调节按钮,第二排座椅调节,第二排座椅电动调节,第二排座椅功能,后排座椅放倒形式,前_后中央扶手,后排杯架,运动风格座椅,座椅布局,后排座椅电动放倒,加热_制冷杯架,后排小桌板,第二排独立座椅,第三排座椅功能,头颈暖风系统,第三排座椅调节,第三排座椅电动调节,零重力座椅,福祉座椅,前后移动扶手箱,可升降前后排车厢隔断
68636,揽巡,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副-,(选配)加热,无,无,(标配)靠背调节,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68633,揽巡,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副-,(选配)加热,无,无,(标配)靠背调节,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71076,揽巡,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(选配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68634,揽巡,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(选配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68635,揽巡,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(选配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
70401,宝来,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70402,宝来,(标配)织物,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68144,宝来,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70398,宝来,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70399,宝来,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70400,宝来,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
70397,宝来,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69047,一汽-大众CC,(标配)皮/Alcantara混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71859,一汽-大众CC,(标配)皮/Alcantara混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
64089,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
64113,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(选配)按摩(仅驾驶位)",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69048,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67032,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(选配)按摩(仅驾驶位)",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
65340,一汽-大众CC,(标配)皮/Alcantara混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69044,一汽-大众CC,(标配)皮/Alcantara混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69045,一汽-大众CC,(标配)皮/Alcantara混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71858,一汽-大众CC,(标配)皮/Alcantara混搭,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(选配)加热,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
64114,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71856,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(选配)按摩(仅驾驶位)",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69043,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71857,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(选配)按摩(仅驾驶位)",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71860,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71861,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(选配)按摩(仅驾驶位)",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67033,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69046,一汽-大众CC,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(选配)按摩(仅驾驶位)",(标配)驾驶位,无,无,无,(选配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
63584,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
63585,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
64329,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
72503,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
63583,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(标配)按摩","(标配)驾驶位,(标配)副驾驶位",无,"(标配)前后调节,(标配)靠背调节",无,(标配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
64328,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,"(标配)前后调节,(标配)靠背调节",无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
63582,途锐,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腿托调节,(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风,(标配)按摩","(标配)驾驶位,(标配)副驾驶位",无,"(标配)前后调节,(标配)靠背调节",无,(标配)加热,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
64396,威然,"(选配)织物,(标配)皮/织物混搭","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(2向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",无,无,无,无,"(标配)前后调节,(标配)靠背调节",(标配),无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-2-3,无,无,无,(标配),无,无,无,无,无,无,无,无
64398,威然,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(标配)加热,无,无,"(标配)前后调节,(标配)靠背调节",(标配),无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-2-3,无,无,无,(标配),无,无,无,无,无,无,无,无
64395,威然,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)",主(标配) / 副(标配),(标配)加热,无,无,"(标配)前后调节,(标配)靠背调节",(标配),无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,(标配)2-2-3,无,无,无,(标配),无,无,无,无,无,无,无,无
