CAR_ID,品牌系列,车型名称,厂商指导价_元,厂商,级别,能源类型,环保标准,上市时间,最大功率_kW,最大扭矩_N_m,变速箱,车身结构,发动机,长_宽_高_mm,官方0_100km_h加速_s,最高车速_km_h,WLTC综合油耗_L_100km,整车质保,整备质量_kg,最大满载质量_kg,官方0_50km_h加速_s,WLTC纯电续航里程_km,电池快充时间_小时,电池慢充时间_小时,电池快充电量范围__,电池慢充电量范围__,电动机_Ps,最低荷电状态油耗_L_100kmWLTC,电能当量燃料消耗量_L_100km,CLTC纯电续航里程_km,最低荷电状态油耗_L_100km,油电综合燃料消耗量_L_100km,NEDC综合油耗_L_100km,NEDC纯电续航里程_km,实测0_100km_h加速_s,实测100_0km_h制动_m,实测油耗_L_100km,实测续航里程_km,最低荷电状态油耗_L_100kmNEDC,实测快充时间_小时,实测最低荷电状态油耗_L_100km,实测平均电耗_kWh_100km,实测电池快充电量范围__,准拖挂车总质量_kg,首任车主质保政策,最低荷电状态油耗_L_100kmCLTC,官方100_0km_h制动_m
62887,飞度,飞度 2023款 1.5L CVT潮越版,10.08万,广汽本田,小型车,汽油,国VI,2023.04,91,145,CVT无级变速,5门5座两厢跨界车,1.5L 124马力 L4,4095*1725*1567,无,188,5.67,(标配)三年或10万公里,1134,1610,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62890,飞度,飞度 2023款 1.5L CVT潮越Max版,10.88万,广汽本田,小型车,汽油,国VI,2023.04,91,145,CVT无级变速,5门5座两厢跨界车,1.5L 124马力 L4,4095*1725*1567,无,188,5.67,(标配)三年或10万公里,1149,1610,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64098,冠道,冠道 2023款 240TURBO 两驱智享版,25.58万,广汽本田,中型SUV,汽油,国VI,2023.08,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4858*1942*1670,10.8,198,7.75,(标配)三年或10万公里,1756,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64093,冠道,冠道 2023款 240TURBO 两驱舒享版,23.98万,广汽本田,中型SUV,汽油,国VI,2023.08,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4858*1942*1670,10.8,198,7.69,(标配)三年或10万公里,1715,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64094,冠道,冠道 2023款 370TURBO 两驱豪华版,27.98万,广汽本田,中型SUV,汽油,国VI,2023.08,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4858*1942*1670,9.0,208,8.73,(标配)三年或10万公里,1801,2220,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63965,冠道,冠道 2023款 240TURBO 两驱幻夜尊享版,26.88万,广汽本田,中型SUV,汽油,国VI,2023.08,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4858*1942*1670,10.8,198,7.75,(标配)三年或10万公里,1768,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64092,冠道,冠道 2023款 370TURBO 四驱尊享版,29.28万,广汽本田,中型SUV,汽油,国VI,2023.08,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4858*1942*1675,8.8,208,9.14,(标配)三年或10万公里,1871,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64097,冠道,冠道 2023款 370TURBO 四驱幻夜尊享版,29.58万,广汽本田,中型SUV,汽油,国VI,2023.08,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4858*1942*1675,8.8,208,9.14,(标配)三年或10万公里,1871,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64096,冠道,冠道 2023款 370TURBO 四驱幻夜至尊版,32.98万,广汽本田,中型SUV,汽油,国VI,2023.08,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4858*1942*1675,8.8,208,9.14,(标配)三年或10万公里,1877,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64095,冠道,冠道 2023款 370TURBO 四驱至尊版 双色,32.98万,广汽本田,中型SUV,汽油,国VI,2023.08,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4858*1942*1675,8.8,208,9.14,(标配)三年或10万公里,1877,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65361,本田XR-V,本田XR-V 2024款 1.5L CVT热力版,11.99万,东风本田,小型SUV,汽油,国VI,2023.08,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,183,6.3,(标配)三年或10万公里,1296,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64446,本田XR-V,本田XR-V 2024款 1.5L CVT热诚版,12.59万,东风本田,小型SUV,汽油,国VI,2023.10,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,183,6.3,(标配)三年或10万公里,1296,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64445,本田XR-V,本田XR-V 2024款 1.5L CVT热浪版,13.19万,东风本田,小型SUV,汽油,国VI,2023.08,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,183,6.3,(标配)三年或10万公里,1321,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64444,本田XR-V,本田XR-V 2024款 1.5L CVT热潮版,13.29万,东风本田,小型SUV,汽油,国VI,2023.08,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,183,6.3,(标配)三年或10万公里,1321,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64447,本田XR-V,本田XR-V 2024款 1.5L CVT热爱版,13.99万,东风本田,小型SUV,汽油,国VI,2023.08,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,180,6.4,(标配)三年或10万公里,1330,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69196,本田UR-V,本田UR-V 2024款 240TURBO 两驱致悦版,24.68万,东风本田,中型SUV,汽油,国VI,2024.07,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.69,(标配)三年或10万公里,1750,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63511,本田UR-V,本田UR-V 2024款 240TURBO 两驱致境版,25.68万,东风本田,中型SUV,汽油,国VI,2024.07,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.75,(标配)三年或10万公里,1765,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63510,本田UR-V,本田UR-V 2024款 240TURBO 两驱致雅版,26.88万,东风本田,中型SUV,汽油,国VI,2024.07,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.75,(标配)三年或10万公里,1771,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69197,本田UR-V,本田UR-V 2024款 240TURBO 两驱致雅黑爵士版,27.18万,东风本田,中型SUV,汽油,国VI,2024.07,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.75,(标配)三年或10万公里,1771,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63514,本田UR-V,本田UR-V 2024款 370TURBO 两驱尊雅版,27.98万,东风本田,中型SUV,汽油,国VI,2024.07,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1670,无,208,8.73,(标配)三年或10万公里,1807,2220,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63512,本田UR-V,本田UR-V 2024款 370TURBO 四驱尊享版,29.38万,东风本田,中型SUV,汽油,国VI,2024.07,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1675,无,208,9.14,(标配)三年或10万公里,1874,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63513,本田UR-V,本田UR-V 2024款 370TURBO 四驱尊耀版,32.68万,东风本田,中型SUV,汽油,国VI,2024.07,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1675,无,208,9.14,(标配)三年或10万公里,1880,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69198,本田UR-V,本田UR-V 2024款 370TURBO 四驱尊耀黑爵士版,32.98万,东风本田,中型SUV,汽油,国VI,2024.07,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1675,无,208,9.14,(标配)三年或10万公里,1880,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69203,本田UR-V,本田UR-V 2023款 240TURBO 两驱致悦版,24.68万,东风本田,中型SUV,汽油,国VI,2023.06,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.69,(标配)三年或10万公里,1750,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69200,本田UR-V,本田UR-V 2023款 240TURBO 两驱致境版,25.68万,东风本田,中型SUV,汽油,国VI,2023.06,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.75,(标配)三年或10万公里,1765,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69201,本田UR-V,本田UR-V 2023款 240TURBO 两驱致雅版,26.88万,东风本田,中型SUV,汽油,国VI,2023.06,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.75,(标配)三年或10万公里,1771,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63509,本田UR-V,本田UR-V 2023款 240TURBO 两驱致雅黑爵士版,27.18万,东风本田,中型SUV,汽油,国VI,2023.06,138,243,CVT无级变速,5门5座SUV,1.5T 188马力 L4,4856*1942*1670,无,198,7.75,(标配)三年或10万公里,1771,2180,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69199,本田UR-V,本田UR-V 2023款 370TURBO 两驱尊雅版,27.98万,东风本田,中型SUV,汽油,国VI,2023.06,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1670,无,208,8.73,(标配)三年或10万公里,1807,2220,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69202,本田UR-V,本田UR-V 2023款 370TURBO 四驱尊享版,29.38万,东风本田,中型SUV,汽油,国VI,2023.06,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1675,无,208,9.14,(标配)三年或10万公里,1874,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63497,本田UR-V,本田UR-V 2023款 370TURBO 四驱尊耀版,32.68万,东风本田,中型SUV,汽油,国VI,2023.06,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1675,无,208,9.14,(标配)三年或10万公里,1880,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
54076,本田UR-V,本田UR-V 2023款 370TURBO 四驱尊耀黑爵士版,32.98万,东风本田,中型SUV,汽油,国VI,2023.06,192,370,9挡手自一体,5门5座SUV,2.0T 261马力 L4,4856*1942*1675,无,208,9.14,(标配)三年或10万公里,1880,2295,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
58208,本田HR-V,本田HR-V 2024款 240TURBO 劲悦版,17.59万,东风本田,紧凑型SUV,汽油,国VI,2024.04,134,240,CVT无级变速,5门5座SUV,1.5T 182马力 L4,4569*1840*1621,无,192,7.08,无,1542,1990,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
58207,本田HR-V,本田HR-V 2023款 2.0L e:HEV 动速版,17.99万,东风本田,紧凑型SUV,油电混合,国VI,2023.04,无,无,E-CVT无级变速,5门5座SUV,2.0L 143马力 L4,4569*1840*1611,无,166,5.13,无,1564,2065,无,无,无,无,无,无,184,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62493,本田HR-V,本田HR-V 2023款 2.0L e:HEV 动智版,19.09万,东风本田,紧凑型SUV,油电混合,国VI,2023.04,无,无,E-CVT无级变速,5门5座SUV,2.0L 143马力 L4,4569*1840*1611,无,166,5.13,无,1568,2065,无,无,无,无,无,无,184,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62490,本田HR-V,本田HR-V 2023款 2.0L e:HEV 动擎版,20.59万,东风本田,紧凑型SUV,油电混合,国VI,2023.04,无,无,E-CVT无级变速,5门5座SUV,2.0L 143马力 L4,4569*1840*1621,无,166,5.26,无,1622,2110,无,无,无,无,无,无,184,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62492,本田HR-V,本田HR-V 2023款 2.0L e:HEV 动魄版,22.89万,东风本田,紧凑型SUV,油电混合,国VI,2023.04,无,无,E-CVT无级变速,5门5座SUV,2.0L 143马力 L4,4569*1840*1621,无,166,5.26,无,1641,2135,无,无,无,无,无,无,184,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62494,本田HR-V,本田HR-V 2023款 240TURBO 劲享版,15.99万,东风本田,紧凑型SUV,汽油,国VI,2023.04,134,240,CVT无级变速,5门5座SUV,1.5T 182马力 L4,4569*1840*1611,无,192,6.96,无,1488,1940,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
58209,本田HR-V,本田HR-V 2023款 240TURBO 劲睿版,16.29万,东风本田,紧凑型SUV,汽油,国VI,2023.04,134,240,CVT无级变速,5门5座SUV,1.5T 182马力 L4,4569*1840*1611,无,192,6.96,无,1490,1940,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67567,本田HR-V,本田HR-V 2023款 240TURBO 劲潮版,17.49万,东风本田,紧凑型SUV,汽油,国VI,2023.04,134,240,CVT无级变速,5门5座SUV,1.5T 182马力 L4,4569*1840*1621,无,192,7.08,无,1542,1990,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60968,本田HR-V,本田HR-V 2023款 240TURBO 劲致版,19.59万,东风本田,紧凑型SUV,汽油,国VI,2023.04,134,240,CVT无级变速,5门5座SUV,1.5T 182马力 L4,4569*1840*1621,无,192,7.08,无,1556,2030,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63162,雅阁新能源,雅阁新能源 2023款 2.0L e:PHEV 智享版,22.58万,广汽本田,中型车,插电式混合动力,国VI,2023.05,无,无,E-CVT无级变速,4门5座三厢车,2.0L 148马力 L4,4980*1862*1449,无,174,1.54,(标配)三年或10万公里,1756,2260,无,82,无,无,无,无,184,4.88,无,无,无,3.18,无,106,无,无,无,无,无,无,无,无,无,无,无,无,无
66585,雅阁新能源,雅阁新能源 2023款 2.0L e:PHEV 豪华版,22.68万,广汽本田,中型车,插电式混合动力,国VI,2024.01,无,无,E-CVT无级变速,4门5座三厢车,2.0L 148马力 L4,4980*1862*1449,无,174,1.54,(标配)三年或10万公里,1756,2260,无,82,无,无,无,无,184,4.88,无,无,无,3.18,无,106,无,无,无,无,无,无,无,无,无,无,无,无,无
61278,雅阁新能源,雅阁新能源 2023款 2.0L e:PHEV 尊贵版,23.88万,广汽本田,中型车,插电式混合动力,国VI,2023.05,无,无,E-CVT无级变速,4门5座三厢车,2.0L 148马力 L4,4980*1862*1449,无,174,1.54,(标配)三年或10万公里,1788,2260,无,82,无,无,无,无,184,4.88,无,无,无,3.18,无,106,无,无,无,无,无,无,无,无,无,无,无,无,无
63163,雅阁新能源,雅阁新能源 2023款 2.0L e:PHEV 旗舰版,25.88万,广汽本田,中型车,插电式混合动力,国VI,2023.05,无,无,E-CVT无级变速,4门5座三厢车,2.0L 148马力 L4,4980*1862*1449,无,174,1.54,(标配)三年或10万公里,1798,2260,无,82,无,无,无,无,184,4.88,无,无,无,3.18,无,106,无,无,无,无,无,无,无,无,无,无,无,无,无
72619,广汽Honda P7,广汽Honda P7 2025款 后驱长续航Pro,19.99万,广汽本田,中型SUV,纯电动,无,2025.04,200,420,无,5门5座SUV,无,4750 *1930 *1625,无,180,无,(标配)三年或10万公里,2175,2775,无,无,0.6,13.3,30-80,5-100,272,无,1.7,650,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71067,广汽Honda P7,广汽Honda P7 2025款 后驱长续航Plus,21.89万,广汽本田,中型SUV,纯电动,无,2025.04,200,420,无,5门5座SUV,无,4750 *1930 *1625,无,180,无,(标配)三年或10万公里,2191,2775,无,无,0.6,13.3,30-80,5-100,272,无,1.7,650,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67766,广汽Honda P7,广汽Honda P7 2025款 四驱长续航Max,24.99万,广汽本田,中型SUV,纯电动,无,2025.04,350,770,无,5门5座SUV,无,4750 *1930 *1625,无,180,无,(标配)三年或10万公里,2305,2775,无,无,0.6,13.3,30-80,5-100,476,无,1.8,620,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69876,缤智,缤智 2025款 1.5L CVT舒享版,12.29万,广汽本田,小型SUV,汽油,国VI,2024.09,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,178,6.3,(标配)三年或10万公里,1296,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
58214,缤智,缤智 2023款 1.5L CVT精英版,11.99万,广汽本田,小型SUV,汽油,国VI,2022.11,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,178,6.3,(标配)三年或10万公里,1296,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
58212,缤智,缤智 2023款 1.5L CVT科技版,12.99万,广汽本田,小型SUV,汽油,国VI,2023.03,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,178,6.3,(标配)三年或10万公里,1321,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61952,缤智,缤智 2023款 1.5L CVT先锋版,13.09万,广汽本田,小型SUV,汽油,国VI,2022.11,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,178,6.3,(标配)三年或10万公里,1321,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
58213,缤智,缤智 2023款 1.5L CVT豪华版,13.99万,广汽本田,小型SUV,汽油,国VI,2022.11,91,145,CVT无级变速,5门5座SUV,1.5L 124马力 L4,4380*1790*1590,无,178,6.4,(标配)三年或10万公里,1330,1770,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63257,凌派,凌派 2024款 180Turbo CVT豪华版,11.98万,广汽本田,紧凑型车,汽油,国VI,2023.05,90,173,CVT无级变速,4门5座三厢车,1.0T 122马力 L3,4766*1804*1509,无,190,5.92,(标配)三年或10万公里,1290,1691,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63260,凌派,凌派 2024款 180Turbo CVT智享版,12.68万,广汽本田,紧凑型车,汽油,国VI,2023.05,90,173,CVT无级变速,4门5座三厢车,1.0T 122马力 L3,4766*1804*1509,无,190,5.92,(标配)三年或10万公里,1303,1691,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63259,凌派,凌派 2024款 180Turbo CVT旗舰版,13.98万,广汽本田,紧凑型车,汽油,国VI,2023.05,90,173,CVT无级变速,4门5座三厢车,1.0T 122马力 L3,4766*1804*1509,无,190,5.97,(标配)三年或10万公里,1313,1691,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63258,凌派,凌派 2024款 1.5L 锐·豪华版,14.98万,广汽本田,紧凑型车,油电混合,国VI,2023.05,113,无,E-CVT无级变速,4门5座三厢车,1.5L 109马力 L4,4766*1804*1509,无,180,4.71,(标配)三年或10万公里,1398,1801,无,无,无,无,无,无,131,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63255,凌派,凌派 2024款 1.5L 锐·智享版,15.58万,广汽本田,紧凑型车,油电混合,国VI,2023.05,113,无,E-CVT无级变速,4门5座三厢车,1.5L 109马力 L4,4766*1804*1509,无,180,4.71,(标配)三年或10万公里,1398,1801,无,无,无,无,无,无,131,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63256,凌派,凌派 2024款 1.5L 锐·旗舰版,16.98万,广汽本田,紧凑型车,油电混合,国VI,2023.05,113,无,E-CVT无级变速,4门5座三厢车,1.5L 109马力 L4,4766*1804*1509,无,180,4.79,(标配)三年或10万公里,1425,1801,无,无,无,无,无,无,131,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67767,东风本田S7,东风本田S7 2025款 开拓者版,19.99万,东风本田,中型SUV,纯电动,无,2025.03,200,420,无,5门5座SUV,无,4750*1930*1625,无,180,无,(标配)三年或10万公里,2175,2775,无,无,0.6,13.3,30-80,5-100,272,无,1.7,650,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
